Date,BTC-USD,ETH-USD,LTC-USD,ADA-USD,XLM-USD,DOGE-USD
2021-02-13,47105.515625,1814.10986328125,226.22760009765625,0.905718982219696,0.5599480271339417,0.06644999980926514
2021-02-14,48717.2890625,1805.0841064453125,214.43026733398438,0.8484190106391907,0.5176439881324768,0.06253699958324432
2021-02-15,47945.05859375,1779.791015625,207.68101501464844,0.8610119819641113,0.49376198649406433,0.05659100040793419
2021-02-16,49199.87109375,1781.0675048828125,210.54656982421875,0.8709509968757629,0.4866099953651428,0.05352000147104263
2021-02-17,52149.0078125,1848.458251953125,236.97352600097656,0.8909199833869934,0.4970020055770874,0.049375999718904495
2021-02-18,51679.796875,1937.44921875,226.8695526123047,0.9141190052032471,0.4975079894065857,0.0595409981906414
2021-02-19,55888.1328125,1960.164794921875,236.67601013183594,0.9276490211486816,0.5136020183563232,0.055139001458883286
2021-02-20,56099.51953125,1919.5340576171875,227.61988830566406,1.1229579448699951,0.48800599575042725,0.05438400059938431
2021-02-21,57539.9453125,1935.60107421875,227.23135375976562,1.1005200147628784,0.49876800179481506,0.055980000644922256
2021-02-22,54207.3203125,1781.992919921875,208.10679626464844,1.0991510152816772,0.4669570028781891,0.053725000470876694
2021-02-23,48824.42578125,1570.2039794921875,176.93492126464844,0.954708993434906,0.3865300118923187,0.04739199951291084
2021-02-24,49705.33203125,1626.57568359375,181.3784942626953,1.05165696144104,0.40724000334739685,0.05655499920248985
2021-02-25,47093.8515625,1475.7037353515625,178.90184020996094,1.0791159868240356,0.38126900792121887,0.05016700178384781
2021-02-26,46339.76171875,1446.03369140625,170.3981475830078,1.2411049604415894,0.40067800879478455,0.05048000067472458
2021-02-27,46188.453125,1459.97314453125,172.10044860839844,1.3248599767684937,0.44145798683166504,0.05008300021290779
2021-02-28,45137.76953125,1416.0489501953125,164.9271697998047,1.3080589771270752,0.40665099024772644,0.04805200174450874
2021-03-01,49631.2421875,1564.7076416015625,175.23789978027344,1.2923879623413086,0.4303179979324341,0.050599001348018646
2021-03-02,48378.98828125,1492.6087646484375,177.8724365234375,1.2255820035934448,0.41956499218940735,0.050262000411748886
2021-03-03,50538.2421875,1575.8531494140625,188.52566528320312,1.2165930271148682,0.42210501432418823,0.050592001527547836
